Index,Video,Question,Answer
303,videos/uzj1rNNhmY0.0.1.mp4,Is the camera not completely still and shows visible movement?,Yes
304,videos/fSWFUFdV5TU.0.3.mp4,Is the camera completely still without any visible movement?,Yes
305,videos/mixkit-sun-set-over-calm-beach-1949.0.mp4,Is the camera completely still without any visible movement?,No
306,videos/fSWFUFdV5TU.0.3.mp4,Is the camera not completely still and shows visible movement?,No
307,videos/mixkit-sun-set-over-calm-beach-1949.0.mp4,Is the camera not completely still and shows visible movement?,Yes
308,videos/H4AZhS5WqKk.0.3.mp4,Is the camera completely still without any visible movement?,Yes
309,videos/kSx5KGOv5Qc.2.mp4,Is the camera completely still without any visible movement?,No
310,videos/H4AZhS5WqKk.0.3.mp4,Is the camera not completely still and shows visible movement?,No
311,videos/kSx5KGOv5Qc.2.mp4,Is the camera not completely still and shows visible movement?,Yes
312,videos/RolttrarOOA.0.5.mp4,Is the camera completely still without any visible movement?,Yes
313,videos/SsbNOKn2cOs.3.2.mp4,Is the camera completely still without any visible movement?,No
314,videos/RolttrarOOA.0.5.mp4,Is the camera not completely still and shows visible movement?,No
315,videos/SsbNOKn2cOs.3.2.mp4,Is the camera not completely still and shows visible movement?,Yes
316,videos/ckpwSAv5we8.2.1.mp4,Is the camera completely still without any visible movement?,Yes
317,videos/BV7Q0zYDO9I.1.1.mp4,Is the camera completely still without any visible movement?,No
318,videos/ckpwSAv5we8.2.1.mp4,Is the camera not completely still and shows visible movement?,No
319,videos/BV7Q0zYDO9I.1.1.mp4,Is the camera not completely still and shows visible movement?,Yes
320,videos/0OFBj7EjZ-g.0.7.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
321,videos/Gel59Iy3YhQ.29.2.mp4,Is the camera movement exceptionally smooth and highly stable?,No
322,videos/0OFBj7EjZ-g.0.7.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
323,videos/Gel59Iy3YhQ.29.2.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
324,videos/MuNyfqxAO6Y.8.5.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
325,videos/Hv_DRJZZ2qI.2.9.mp4,Is the camera movement exceptionally smooth and highly stable?,No
326,videos/MuNyfqxAO6Y.8.5.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
327,videos/Hv_DRJZZ2qI.2.9.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
328,videos/JGiXuXc3cao.3.4.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
329,videos/GVr8pZmSa-c.0.3.mp4,Is the camera movement exceptionally smooth and highly stable?,No
330,videos/JGiXuXc3cao.3.4.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
331,videos/GVr8pZmSa-c.0.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
332,videos/yGsVo0uIJVs.3.3.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
333,videos/3HYfPz8lvDI.0.3.mp4,Is the camera movement exceptionally smooth and highly stable?,No
334,videos/yGsVo0uIJVs.3.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
335,videos/3HYfPz8lvDI.0.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
336,videos/5679.1.21.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
337,videos/h1PjJ9_Yd2c.2.5.mp4,Is the camera movement exceptionally smooth and highly stable?,No
338,videos/5679.1.21.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
339,videos/h1PjJ9_Yd2c.2.5.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
340,videos/Hv_DRJZZ2qI.2.16.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
341,videos/e_ofen9SDeM.4.1.mp4,Is the camera movement exceptionally smooth and highly stable?,No
342,videos/Hv_DRJZZ2qI.2.16.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
343,videos/e_ofen9SDeM.4.1.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
344,videos/oRt5NPY7yYA.0.6.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
345,videos/0BmANHSUbJg.3.1.mp4,Is the camera movement exceptionally smooth and highly stable?,No
346,videos/oRt5NPY7yYA.0.6.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
347,videos/0BmANHSUbJg.3.1.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
348,videos/RZs5Hz1klno.5.6.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
349,videos/pJwjgXcJ4zQ.2.0.mp4,Is the camera movement exceptionally smooth and highly stable?,No
350,videos/RZs5Hz1klno.5.6.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
351,videos/pJwjgXcJ4zQ.2.0.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
352,videos/1hu1np_BI2M.9.1.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
353,videos/1470.0.7.mp4,Is the camera movement exceptionally smooth and highly stable?,No
354,videos/1hu1np_BI2M.9.1.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
355,videos/1470.0.7.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
356,videos/upC8hjr2b4g.14.2.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
357,videos/6h6bMAWLYAI.2.2.mp4,Is the camera movement exceptionally smooth and highly stable?,No
358,videos/upC8hjr2b4g.14.2.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
359,videos/6h6bMAWLYAI.2.2.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
360,videos/VKre9_wM3Mo.1.15.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
361,videos/M0jmSsQ5ptw.0.9.mp4,Is the camera movement exceptionally smooth and highly stable?,No
362,videos/VKre9_wM3Mo.1.15.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
363,videos/M0jmSsQ5ptw.0.9.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
364,videos/QaRnEZFM6ZQ.0.9.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
365,videos/Uofofz62A2E.0.2.mp4,Is the camera movement exceptionally smooth and highly stable?,No
366,videos/QaRnEZFM6ZQ.0.9.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
367,videos/Uofofz62A2E.0.2.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
368,videos/Gel59Iy3YhQ.53.3.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
369,videos/M0jmSsQ5ptw.3.16.mp4,Is the camera movement exceptionally smooth and highly stable?,No
370,videos/Gel59Iy3YhQ.53.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
371,videos/M0jmSsQ5ptw.3.16.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
372,videos/QMlfVwN3iTw.3.0.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
373,videos/QPqOP1iaxkc.0.5.mp4,Is the camera movement exceptionally smooth and highly stable?,No
374,videos/QMlfVwN3iTw.3.0.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
375,videos/QPqOP1iaxkc.0.5.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
376,videos/0Pzq0URbL2M.5.1.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
377,videos/Kapdye-diSM.9.mp4,Is the camera movement exceptionally smooth and highly stable?,No
378,videos/0Pzq0URbL2M.5.1.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
379,videos/Kapdye-diSM.9.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
380,videos/MQugcNLFI9k.0.2.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
381,videos/ash8vDNcJBs.2.0.mp4,Is the camera movement exceptionally smooth and highly stable?,No
382,videos/MQugcNLFI9k.0.2.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
383,videos/ash8vDNcJBs.2.0.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
384,videos/2254244.3.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
385,videos/307.2.11.mp4,Is the camera movement exceptionally smooth and highly stable?,No
386,videos/2254244.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
387,videos/307.2.11.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
388,videos/4f3hG-5grlw.4.3.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
389,videos/upC8hjr2b4g.11.5.mp4,Is the camera movement exceptionally smooth and highly stable?,No
390,videos/4f3hG-5grlw.4.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
391,videos/upC8hjr2b4g.11.5.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
392,videos/3HYfPz8lvDI.4.3.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
393,videos/K3U7Ybik1wM.4.2.mp4,Is the camera movement exceptionally smooth and highly stable?,No
394,videos/3HYfPz8lvDI.4.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
395,videos/K3U7Ybik1wM.4.2.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
396,videos/OCBYMQzG44U.2.8.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
397,videos/Uofofz62A2E.0.1.mp4,Is the camera movement exceptionally smooth and highly stable?,No
398,videos/OCBYMQzG44U.2.8.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
399,videos/Uofofz62A2E.0.1.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
400,videos/KF5p8VIbt0Y.1.1.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
401,videos/0Um7WnY72Us.1.0.mp4,Is the camera movement exceptionally smooth and highly stable?,No
402,videos/KF5p8VIbt0Y.1.1.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
403,videos/0Um7WnY72Us.1.0.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
404,videos/7pqGzmdE5zE.0.1.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
405,videos/KWgkBroB38M.0.0.mp4,Is the camera movement exceptionally smooth and highly stable?,No
406,videos/7pqGzmdE5zE.0.1.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
407,videos/KWgkBroB38M.0.0.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
408,videos/0OFBj7EjZ-g.4.4.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
409,videos/Kapdye-diSM.7.mp4,Is the camera movement exceptionally smooth and highly stable?,No
410,videos/0OFBj7EjZ-g.4.4.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
411,videos/Kapdye-diSM.7.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
412,videos/5eDQ2SSsmEk.3.6.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
413,videos/upC8hjr2b4g.12.7.mp4,Is the camera movement exceptionally smooth and highly stable?,No
414,videos/5eDQ2SSsmEk.3.6.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
415,videos/upC8hjr2b4g.12.7.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
416,videos/4uGfFYzxWEg.4.9.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
417,videos/60.0.12.mp4,Is the camera movement exceptionally smooth and highly stable?,No
418,videos/4uGfFYzxWEg.4.9.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
419,videos/60.0.12.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
420,videos/168085.0.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
421,videos/KdfhMulBsyk.2.4.mp4,Is the camera movement exceptionally smooth and highly stable?,No
422,videos/168085.0.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
423,videos/KdfhMulBsyk.2.4.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
424,videos/3HYfPz8lvDI.1.1.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
425,videos/0xHjRq5hd9c.0.9.mp4,Is the camera movement exceptionally smooth and highly stable?,No
426,videos/3HYfPz8lvDI.1.1.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
427,videos/0xHjRq5hd9c.0.9.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
428,videos/LI7i6DQfh0o.0.2.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
429,videos/187.6.4.mp4,Is the camera movement exceptionally smooth and highly stable?,No
430,videos/LI7i6DQfh0o.0.2.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
431,videos/187.6.4.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
432,videos/vEvBpjCOBu0.6.7.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
433,videos/4080.2.3.mp4,Is the camera movement exceptionally smooth and highly stable?,No
434,videos/vEvBpjCOBu0.6.7.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
435,videos/4080.2.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
436,videos/yGsVo0uIJVs.3.5.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
437,videos/YSnzFyUeFS4.2.14.mp4,Is the camera movement exceptionally smooth and highly stable?,No
438,videos/yGsVo0uIJVs.3.5.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
439,videos/YSnzFyUeFS4.2.14.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
440,videos/4uGfFYzxWEg.5.0.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
441,videos/nb69sgB5mG0.2.3.mp4,Is the camera movement exceptionally smooth and highly stable?,No
442,videos/4uGfFYzxWEg.5.0.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
443,videos/nb69sgB5mG0.2.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
444,videos/mIiPt1YVkP8.5.3.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
445,videos/1a1cecb8-2476-4966-9786-3fe0dce1ec0f.20.mp4,Is the camera movement exceptionally smooth and highly stable?,No
446,videos/mIiPt1YVkP8.5.3.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
447,videos/1a1cecb8-2476-4966-9786-3fe0dce1ec0f.20.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
448,videos/OrOYvVf6tIM.2.4.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
449,videos/f4ZzHtww6Tc.2.2.mp4,Is the camera movement exceptionally smooth and highly stable?,No
450,videos/OrOYvVf6tIM.2.4.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",No
451,videos/f4ZzHtww6Tc.2.2.mp4,"Does the camera show noticable vibrations, shaking, or wobbling?",Yes
452,videos/mixkit-sun-set-over-calm-beach-1949.0.mp4,Is the camera movement exceptionally smooth and highly stable?,Yes
